date,IC00
2016-06-27,0.030793157076205224
2016-06-28,0.01203647824046139
2016-06-29,0.0022196455192975413
2016-06-30,0.00019833399444668665
2016-07-01,-0.0019498975477559848
2016-07-04,0.019835093877280663
2016-07-05,0.006948503149555085
2016-07-06,0.003901715464981415
2016-07-07,0.008479748177175228
2016-07-08,-0.002293212727330629
2016-07-11,-0.0027134876296887045
2016-07-12,0.019302176696542883
2016-07-13,0.00750557422353415
2016-07-14,0.0040209463250420185
2016-07-15,-0.0003725435410263378
2016-07-18,-0.008387403070105992
2016-07-19,0.0010852218321097946
2016-07-20,-0.0011796964672874384
2016-07-21,0.007118460114278412
2016-07-22,-0.005927099841521288
2016-07-25,0.0028377387367277684
2016-07-26,0.016374157446267246
2016-07-27,-0.04523414771483092
2016-07-28,0.0035057829035747283
2016-07-29,-0.003689434504375089
2016-08-01,-0.012256267409470832
2016-08-02,0.009090607478185795
2016-08-03,0.003222094361335026
2016-08-04,0.01019237701963105
2016-08-05,-0.002854918245522975
2016-08-08,0.01643024466423748
2016-08-09,0.007842258570468275
2016-08-10,-0.0017468081051895679
2016-08-11,-0.01434889122204186
2016-08-12,0.010393802453195544
2016-08-15,0.023129512491214758
2016-08-16,0.008274526946855598
2016-08-17,0.0019510080208107183
2016-08-18,0.002132657476664468
2016-08-19,0.0008944267957931018
2016-08-22,-0.010179153094462491
2016-08-23,-0.0018985539347530227
2016-08-24,0.0008876771391432836
2016-08-25,-0.005416363118051382
2016-08-26,-0.00012738853503191372
2016-08-29,0.007644285896292623
2016-08-30,0.00044253382222780857
2016-08-31,0.0020537124802526567
2016-09-01,-0.010089862840927057
2016-09-02,-0.0012740882306099266
2016-09-05,0.0060915324509647215
2016-09-06,0.02165092246243594
2016-09-07,-0.0026063483198361928
2016-09-08,0.007497277959247038
2016-09-09,-0.004971283888099753
2016-09-12,-0.029325058184639263
2016-09-13,0.0057864450127878
2016-09-14,-0.0035281777438733726
2016-09-19,0.00969696969696976
2016-09-20,-0.0009961759696648362
2016-09-21,0.004921513124034993
2016-09-22,0.007202074197368845
2016-09-23,0.0008580690268862322
2016-09-26,-0.015463753850062044
2016-09-27,0.007159904534606244
2016-09-28,-0.0008646086845139901
2016-09-29,0.009550975930258776
2016-09-30,0.002984221721324509
2016-10-10,0.019941126198841586
2016-10-11,0.0015827204170932865
2016-10-12,-0.0010224948875255935
2016-10-13,0.0021401321298968323
2016-10-14,0.0007737542556482957
2016-10-17,-0.00757692902427709
2016-10-18,0.013617949516983474
2016-10-19,-0.0021828019798936227
2016-10-20,0.0012016268178456355
2016-10-21,-0.007262655793198958
2016-10-24,0.011693712284651214
2016-10-25,0.002410606669345228
2016-10-26,-0.0024664714043471925
2016-10-27,-0.0019780559418945964
2016-10-28,-0.007308537982719576
2016-10-31,-0.0005303384807361369
2016-11-01,0.008958112241712834
2016-11-02,-0.010054137664346484
2016-11-03,0.005468749999999911
2016-11-04,-0.002393162393162341
2016-11-07,-0.00165119322076146
2016-11-08,0.009361834919644265
2016-11-09,-0.009893337455557316
2016-11-10,0.014676034348165556
2016-11-11,0.009847668872134284
2016-11-14,0.003595916501599961
2016-11-15,0.0023077156651383213
2016-11-16,0.0038777303159742704
2016-11-17,0.0012372876241060204
2016-11-18,-0.002622219543070736
2016-11-21,0.002520440154914816
2016-11-22,0.010792249202845385
2016-11-23,-0.004822858529483165
2016-11-24,-0.002164040354780683
2016-11-25,0.002626916732848539
2016-11-28,0.004813551060199872
2016-11-29,-0.006003274513370793
2016-11-30,-0.003904343582235237
2016-12-01,0.00624693777560026
2016-12-02,-0.0211503347534997
2016-12-05,-0.0004663454064977035
2016-12-06,0.00021772939346798026
2016-12-07,0.00889386447740792
2016-12-08,3.082329007786377e-05
2016-12-09,-0.0050548637652571005
2016-12-12,-0.04358736059479551
2016-12-13,0.009134194927606698
2016-12-14,-0.001123415182153753
2016-12-15,0.006233933161953864
2016-12-16,0.008015584083796323
2016-12-19,-0.0010315260137966351
2016-12-20,-0.002291061632784697
2016-12-21,0.011772696400271787
2016-12-22,-0.0034523543138446078
2016-12-23,-0.004041700080192445
2016-12-26,0.0016103578215078687
2016-12-27,-0.0006109521206469902
2016-12-28,0.00032175032175030266
2016-12-29,-0.0003538115149565036
2016-12-30,-0.000836577753466905
2017-01-03,0.010498180530061465
2017-01-04,0.014532011855062256
2017-01-05,-0.0012564787183917405
2017-01-06,-0.0031451486082717532
2017-01-09,0.00548982489351646
2017-01-10,-0.0045812545106529426
2017-01-11,-0.007407874412886596
2017-01-12,-0.00940040650406515
2017-01-13,-0.009617850730956673
2017-01-16,-0.027029651689757902
2017-01-17,0.008916392188175859
2017-01-18,0.0014509480626545555
2017-01-19,-0.0044123942177879405
2017-01-20,0.011807507855134736
2017-01-23,0.0051620964029721605
2017-01-24,0.0014392725131660011
2017-01-25,0.0052261963089987856
2017-01-26,0.005491470349309635
2017-02-03,-0.003845656670113829
2017-02-06,0.005612327656123296
2017-02-07,-0.0019678688947675216
2017-02-08,0.009567831399295512
2017-02-09,0.006115326737745397
2017-02-10,0.0014956720977596927
2017-02-13,0.005719551332973305
2017-02-14,0.0002843512053332109
2017-02-15,-0.00669614655716988
2017-02-16,0.008808191299923607
2017-02-17,-0.004980299448384629
2017-02-20,0.016224046354418098
2017-02-21,0.004308023694130192
2017-02-22,0.0076644062450719206
2017-02-23,0.0012520345561537474
2017-02-24,0.0020320120045016488
2017-02-27,-0.00976507659189474
2017-02-28,0.0044738500315060215
2017-03-01,0.003356125713568803
2017-03-02,-0.0012191690893744722
2017-03-03,0.0004694835680751908
2017-03-06,0.010448928515564004
2017-03-07,0.0008049784823058738
2017-03-08,-0.002382057231245072
2017-03-09,-0.00911684445547012
2017-03-10,0.0030669086812291635
2017-03-13,0.01157494072132792
2017-03-14,-0.0022514881411344057
2017-03-15,-0.0005564142194744992
2017-03-16,0.011227267103798066
2017-03-17,-0.0017433858388131718
2017-03-20,0.0026521060842432664
2017-03-21,0.0028006846117940576
2017-03-22,-0.002513576415826169
2017-03-23,0.00329766052762559
2017-03-24,0.012062015503875978
2017-03-27,-0.007230613683017252
2017-03-28,-0.002067709779958737
2017-03-29,-0.003649183572488779
2017-03-30,-0.011980880253274706
2017-03-31,0.002167630057803516
2017-04-05,0.02482680793705528
2017-04-06,-0.00039763863824060497
2017-04-07,0.003059975520195879
2017-04-10,-0.0015253203172665983
2017-04-11,0.008585395661472539
2017-04-12,-0.0070279603768440575
2017-04-13,0.008267488330943484
2017-04-14,-0.013797276853252605
2017-04-17,-0.01159722648340189
2017-04-18,-0.003259250062080943
2017-04-19,-0.011771667029989665
2017-04-20,0.00018907761636155485
2017-04-21,-0.005135637543716043
2017-04-24,-0.02424842656784132
2017-04-25,0.003208696221596475
2017-04-26,0.0022845953002610386
2017-04-27,0.0029306414848584428
2017-04-28,0.0033116883116881546
2017-05-02,-0.0007119280305480924
2017-05-03,-0.003205958549222787
2017-05-04,-0.0052954744810109755
2017-05-05,-0.010745313214449048
2017-05-08,-0.017597147479282982
2017-05-09,0.006015593493749138
2017-05-10,-0.024185735760815168
2017-05-11,-0.002567525932011927
2017-05-12,0.0
2017-05-15,0.00851180669961571
2017-05-16,0.022631364007623226
2017-05-17,0.00169722786116
2017-05-18,-0.009933554817275758
2017-05-19,0.0006375624979026995
2017-05-22,-0.014373647186147196
2017-05-23,-0.01931853275229045
2017-05-24,0.00752274317704682
2017-05-25,0.008959888869595423
2017-05-26,0.0006883970674285145
2017-05-31,-0.00722319678051797
2017-06-01,-0.01829331670304546
2017-06-02,0.015210869948826478
2017-06-05,0.0037891955781130795
2017-06-06,0.005575757575757567
2017-06-07,0.0249345639895302
2017-06-08,-0.0020161290322581182
2017-06-09,0.004107744107743949
2017-06-12,-0.013781771846287929
2017-06-13,0.012444323552412316
2017-06-14,0.00020149780031575304
2017-06-15,0.008696236107846644
2017-06-16,0.001098462152985924
2017-06-19,0.008124076809453484
2017-06-20,0.0038961038961038415
2017-06-21,0.0007629283179089175
2017-06-22,-0.014782896917467703
2017-06-23,0.0014129995962857136
2017-06-26,0.022273735134045625
2017-06-27,-0.004075059975681139
2017-06-28,-0.0021448605840620467
2017-06-29,0.00436507936507935
2017-06-30,0.003753457131568494
2017-07-03,0.008003673817490009
2017-07-04,-0.0043931012040351325
2017-07-05,0.006929236803399297
2017-07-06,-0.0024345116369656195
2017-07-07,0.0059872445659248106
2017-07-10,-0.002943459697244077
2017-07-11,-0.009180859691808707
2017-07-12,-0.003765306790648904
2017-07-13,0.0037466723633614585
2017-07-14,-0.002422972397760459
2017-07-17,-0.04394919092788907
2017-07-18,0.01259956056028555
2017-07-19,0.02274961857942026
2017-07-20,0.00676258038851696
2017-07-21,0.008067171550872665
2017-07-24,0.007051579156458931
2017-07-25,-0.0004273644761498829
2017-07-26,-0.001841741761494431
2017-07-27,0.009785831960461122
2017-07-28,0.009103664306457482
2017-07-31,0.012998771260428256
2017-08-01,-0.002872829417773226
2017-08-02,-0.0035533644919650826
2017-08-03,0.0013493108876538873
2017-08-04,-0.00779620777054135
2017-08-07,0.015326909396624178
2017-08-08,-0.0012420382165605481
2017-08-09,0.007206402857051763
2017-08-10,-0.010510653116788449
2017-08-11,-0.017885138377859544
2017-08-14,0.023977065415689225
2017-08-15,0.0010180707559175328
2017-08-16,0.002669717772692648
2017-08-17,0.008907062254342568
2017-08-18,-0.002513431147695533
2017-08-21,0.011484745331339584
2017-08-22,-0.0035855821853180148
2017-08-23,-0.00801767676767684
2017-08-24,-0.005823203716667669
2017-08-25,0.012578817655154673
2017-08-28,0.0143191301049439
2017-08-29,-0.004362865779550584
2017-08-30,0.006854674637703839
2017-08-31,0.004756279532454499
2017-09-01,0.009962563039509929
2017-09-04,0.0030634439236589817
2017-09-05,0.003145710533549062
2017-09-06,0.003714303111490125
2017-09-07,-0.006703470031545811
2017-09-08,0.0005802058203805416
2017-09-11,0.01657205639992676
2017-09-12,-0.002281665615899597
2017-09-13,0.005265850209129397
2017-09-14,-2.9932950191713374e-05
2017-09-15,-0.007812733858173382
2017-09-18,0.013721918639951314
2017-09-19,-0.011649496885481449
2017-09-20,0.01030209374905322
2017-09-21,-0.011096781933239376
2017-09-22,-0.00946228732599408
2017-09-25,-0.013992223140748885
2017-09-26,0.0068625015526020405
2017-09-27,0.011565150346954493
2017-09-28,-0.0012195121951219525
2017-09-29,0.007051282051282026
2017-10-09,0.013033857718771856
2017-10-10,0.004907094341880969
2017-10-11,-0.008366830430251548
2017-10-12,-0.0015914004323805966
2017-10-13,0.010796667769390478
2017-10-16,-0.017167509669741118
2017-10-17,-0.0022401840583659016
2017-10-18,-0.007433477957462299
2017-10-19,-0.0070000611359051215
2017-10-20,0.007849776820070709
2017-10-23,0.00707503828483924
2017-10-24,-0.002341777926462063
2017-10-25,0.005944397024753022
2017-10-26,0.003454650140913396
2017-10-27,-0.0032011596653883645
2017-10-30,-0.020177538097979168
2017-10-31,0.006091339167001664
2017-11-01,-0.004087528428299292
2017-11-02,-0.006326184230828535
2017-11-03,-0.012111801242235987
2017-11-06,0.017761710154039708
2017-11-07,0.006084942084942036
2017-11-08,0.004083261697163332
2017-11-09,0.009081180247668463
2017-11-10,0.0029089146112357693
2017-11-13,0.005196688621668999
2017-11-14,-0.009437932070934796
2017-11-15,-0.009740259740259716
2017-11-16,0.0044430825800521045
2017-11-17,-0.01876143990237955
2017-11-20,0.010437092795243295
2017-11-21,0.0044447226743458135
2017-11-22,-0.006668744157058315
2017-11-23,-0.026195256619400142
2017-11-24,0.0030282529557681412
2017-11-27,-0.014613778705636737
2017-11-28,0.02059973924380709
2017-11-29,0.0017245784363821848
2017-11-30,-0.011668685838168713
2017-12-01,0.012741935483870924
2017-12-04,-0.007198598502946352
2017-12-05,-0.02178446533414613
2017-12-06,0.0055755985569039285
2017-12-07,-0.00756686236138282
2017-12-08,0.0145260943867489
2017-12-11,0.0156462585034014
2017-12-12,-0.006984977514113533
2017-12-13,0.007548018243720644
2017-12-14,0.0016258089196339311
2017-12-15,-0.008020369191597654
2017-12-18,-0.007282100853874596
2017-12-19,0.011717355318251022
2017-12-20,-0.012127045235803768
2017-12-21,0.01113925694985718
2017-12-22,0.0026015737915527914
2017-12-25,-0.013006150691952769
2017-12-26,0.009315157416423192
2017-12-27,-0.01016175193748592
2017-12-28,0.00808940580228068
2017-12-29,0.012052852078633602
2018-01-02,0.010221627818112422
2018-01-03,0.006808510638297793
2018-01-04,0.002911618296233653
2018-01-05,-0.0009365049634763033
2018-01-08,0.005030621172353422
2018-01-09,0.00031089693766506166
2018-01-10,-0.0044133644133643735
2018-01-11,0.0025910779508631077
2018-01-12,-0.0034250840702453322
2018-01-15,-0.02002749484471656
2018-01-16,0.002008608321377281
2018-01-17,-0.005663739340715289
2018-01-18,0.005696000000000145
2018-01-19,-0.0007318314878452803
2018-01-22,0.018709884467265736
2018-01-23,-0.0004410421195224501
2018-01-24,0.010053893914084844
2018-01-25,-0.003525961058412408
2018-01-26,0.0015656802880852359
2018-01-29,-0.013256213850242338
2018-01-30,-0.0014891796837869233
2018-01-31,-0.01843625055530873
2018-02-01,-0.03501115313742609
2018-02-02,0.0027135678391958518
2018-02-05,-0.0010691256556746296
2018-02-06,-0.048998294257333035
2018-02-07,-0.0041851304775972755
2018-02-08,0.014833127317676054
2018-02-09,-0.042282930224464936
2018-02-12,0.02852470930232553
2018-02-13,0.009326974032856315
2018-02-14,0.0028352409954846003
2018-02-22,0.023734729493891882
2018-02-23,0.001442060085836916
2018-02-26,0.029348236020159787
2018-02-27,-0.004163474669420132
2018-02-28,0.0006354940129773556
2018-03-01,0.012434401845104805
2018-03-02,-0.003730727326752392
2018-03-05,-0.002651113467656452
2018-03-06,0.015384104199893668
2018-03-07,-0.01322032789031058
2018-03-08,0.010678162825402016
2018-03-09,0.016963611904058817
2018-03-12,0.012357230431696342
2018-03-13,-0.005481722280651358
2018-03-14,-0.010254766864284616
2018-03-15,-0.0008094544277157387
2018-03-16,0.00035644847699289883
2018-03-19,-0.0006902672320284742
2018-03-20,0.003749753305703596
2018-03-21,-0.010355223489317056
2018-03-22,-0.00043046357615894587
2018-03-23,-0.061582800543280136
2018-03-26,0.03184128777181572
2018-03-27,0.02730071843995896
2018-03-28,-0.01505261755694698
2018-03-29,0.016364619962131455
2018-03-30,0.014803725881570085
2018-04-02,-0.004261596459596785
2018-04-03,-0.00849382716049385
2018-04-04,-0.007869309692200344
2018-04-09,0.000970548862115228
2018-04-10,0.011066902938914769
2018-04-11,0.0011574074074074405
2018-04-12,-0.00531791907514445
2018-04-13,-0.002125257355382937
2018-04-16,-0.003494176372712099
2018-04-17,-0.016864251127066243
2018-04-18,0.010699728260869623
2018-04-19,0.00823391026718201
2018-04-20,-0.01533333333333331
2018-04-23,-0.009902347096111042
2018-04-24,0.023186600221484
2018-04-25,-3.382263410667275e-05
2018-04-26,-0.01802807373583637
2018-04-27,0.00788784789198127
2018-05-02,-0.00416937220190694
2018-05-03,0.011084800439273623
2018-05-04,-0.0019346955400175727
2018-05-07,0.020404693079408176
2018-05-08,0.004599233461089813
2018-05-09,-0.002919417443519312
2018-05-10,0.004225586424887684
2018-05-11,-0.00718971572460403
2018-05-14,-0.004838978808610062
2018-05-15,0.00938967136150226
2018-05-16,-0.0012292358803985823
2018-05-17,-0.006253534244752722
2018-05-18,-0.001305439330543945
2018-05-21,0.008736109251573199
2018-05-22,0.006404087998141961
2018-05-23,-0.01213320145070895
2018-05-24,-0.004272077965422727
2018-05-25,-0.01541864986257291
2018-05-28,0.000612786818274591
2018-05-29,-0.014289602612955863
2018-05-30,-0.02436835565373463
2018-05-31,0.015000353781928766
2018-06-01,-0.012896479609620036
2018-06-04,0.0012358757062147507
2018-06-05,0.017492505730911656
2018-06-06,-0.0007971994038333817
2018-06-07,-0.00582766754544195
2018-06-08,-0.01280530355896714
2018-06-11,-0.003428409854027592
2018-06-12,0.008440913604766731
2018-06-13,-0.014735879580783597
2018-06-14,-0.0016062823487417164
2018-06-15,-0.019914193779048902
2018-06-19,-0.06967590037891336
2018-06-20,0.01668709715686645
2018-06-21,-0.0257088405740733
2018-06-22,0.02011976047904196
2018-06-25,-0.01604445487986228
2018-06-26,0.013164174355711156
2018-06-27,-0.01844946025515215
2018-06-28,0.0012397520495901482
2018-06-29,0.03558875219683655
2018-07-02,-0.016469317699695174
2018-07-03,0.008627450980392082
2018-07-04,-0.011391912908242707
2018-07-05,-0.0324851535769064
2018-07-06,0.005650176822080466
2018-07-09,0.02829426030719473
2018-07-10,0.005306603773584939
2018-07-11,-0.02076246334310849
2018-07-12,0.03386040568599258
2018-07-13,0.002433183995056432
2018-07-16,0.0015796570988249048
2018-07-17,-0.0028465917833513377
2018-07-18,-0.004860736054316805
2018-07-19,-0.00771437432160027
2018-07-20,0.007149275305699866
2018-07-23,0.008901500427582977
2018-07-24,0.0208052398381815
2018-07-25,-0.00022645782223063018
2018-07-26,-0.0068330250292574215
2018-07-27,-0.006005777710202276
2018-07-30,-0.01713193116634804
2018-07-31,0.0033071356314684497
2018-08-01,-0.01601582192577644
2018-08-02,-0.025301489713880455
2018-08-03,-0.013787805272521436
2018-08-06,-0.014800541183223269
2018-08-07,0.025593008739076103
2018-08-08,-0.014932034895516422
2018-08-09,0.025044280594801682
2018-08-10,0.00719308820574649
2018-08-13,0.00670284072773697
2018-08-14,-0.0019023462270132405
2018-08-15,-0.021998094027954274
2018-08-16,-0.011165245635404
2018-08-17,-0.0072675015397247736
2018-08-20,0.009624314056563943
2018-08-21,0.008654569780081944
2018-08-22,-0.003937823834196941
2018-08-23,0.004203079483978246
2018-08-24,-0.0034809995441548174
2018-08-27,0.02536698964527795
2018-08-28,0.001095023725514066
2018-08-29,-0.003767622751580047
2018-08-30,-0.014680167540970238
2018-08-31,-0.0129178704085845
2018-09-03,0.007567838775766278
2018-09-04,0.007884471740393417
2018-09-05,-0.014945652173913082
2018-09-06,-0.003594566353187001
2018-09-07,-0.0005872729560804091
2018-09-10,-0.016956977964323272
2018-09-11,0.0021775329832200985
2018-09-12,-0.004132583503749121
2018-09-13,0.009197860962566915
2018-09-14,-0.013480288257736395
